32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.7946, 10.1592, N/A, 1.35826, 1.35829, 1.11979, 133.262, 8, 512, 0.125, 1, 1, 1, 44.5541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 11.983, 11.4018, N/A, 1.38681, 1.38685, 0.724151, 134.877, 8, 512, 0.125, 1, 1, 1, 44.0206, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
32, 8, 16, 1, 64, 10.0374, 9.34118, N/A, 1.35208, 1.35211, 88.3557, 134.499, 8, 512, 0.125, 1, 1, 1, 44.1443, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
